,average_temperature,precipitation,windspeed,city,date
2021-10-01,9.9,32.2,6.3,Tatabanya,2021-10-01
2021-11-01,5.4,39.6,6.4,Tatabanya,2021-11-01
2021-12-01,1.7,45.2,7.6,Tatabanya,2021-12-01
2022-01-01,1.5,19.2,8.8,Tatabanya,2022-01-01
2022-02-01,4.9,26.0,9.4,Tatabanya,2022-02-01
2022-04-01,9.5,58.6,8.0,Tatabanya,2022-04-01
2022-05-01,18.2,20.8,9.0,Tatabanya,2022-05-01
2022-06-01,21.6,101.5,6.2,Tatabanya,2022-06-01
2022-07-01,21.9,28.5,7.4,Tatabanya,2022-07-01
2022-08-01,22.0,59.6,4.8,Tatabanya,2022-08-01
2022-09-01,15.1,58.7,5.2,Tatabanya,2022-09-01
2022-10-01,12.6,22.5,4.1,Tatabanya,2022-10-01
2022-11-01,6.3,43.3,4.5,Tatabanya,2022-11-01
2022-06-01,21.5,101.2,8.7,Trabzon,2022-06-01
2022-07-01,23.6,37.1,10.4,Trabzon,2022-07-01
2022-08-01,26.8,52.4,8.6,Trabzon,2022-08-01
2022-09-01,22.6,102.7,11.8,Trabzon,2022-09-01
2022-10-01,18.0,125.9,10.5,Trabzon,2022-10-01
2022-11-01,15.9,40.8,10.9,Trabzon,2022-11-01
2021-01-01,0.0,52.4,8.3,Taunton,2021-01-01
2021-02-01,0.4,97.1,8.4,Taunton,2021-02-01
2021-04-01,9.2,102.4,10.2,Taunton,2021-04-01
2021-05-01,14.4,120.3,8.0,Taunton,2021-05-01
2021-06-01,21.3,78.2,8.5,Taunton,2021-06-01
2021-07-01,21.4,171.3,6.0,Taunton,2021-07-01
2021-08-01,23.2,166.2,5.8,Taunton,2021-08-01
2021-09-01,19.1,193.2,6.9,Taunton,2021-09-01
2021-10-01,14.3,189.5,6.8,Taunton,2021-10-01
2021-11-01,5.4,53.4,7.1,Taunton,2021-11-01
2021-12-01,3.7,48.7,7.6,Taunton,2021-12-01
2022-01-01,-2.6,96.5,9.4,Taunton,2022-01-01
2022-02-01,0.5,143.8,9.8,Taunton,2022-02-01
2022-04-01,9.4,84.7,10.8,Taunton,2022-04-01
2022-05-01,15.5,36.2,8.8,Taunton,2022-05-01
2022-06-01,18.9,67.8,6.9,Taunton,2022-06-01
2022-07-01,23.9,22.8,8.1,Taunton,2022-07-01
2022-08-01,23.8,44.3,9.7,Taunton,2022-08-01
2022-09-01,18.3,0.0,10.8,Taunton,2022-09-01
2022-10-01,13.1,41.8,11.8,Taunton,2022-10-01
2022-11-01,8.6,32.0,13.6,Taunton,2022-11-01
2021-02-01,2.9,26.6,5.8,Alba Iulia,2021-02-01
2021-04-01,8.9,72.5,7.0,Alba Iulia,2021-04-01
2021-05-01,15.1,85.9,6.7,Alba Iulia,2021-05-01
2021-06-01,20.1,43.1,5.2,Alba Iulia,2021-06-01
2021-07-01,23.7,104.4,5.5,Alba Iulia,2021-07-01
2021-08-01,21.0,81.7,5.3,Alba Iulia,2021-08-01
2021-09-01,15.7,42.0,5.5,Alba Iulia,2021-09-01
2021-10-01,9.2,19.7,5.1,Alba Iulia,2021-10-01
2021-11-01,5.1,33.4,5.0,Alba Iulia,2021-11-01
2021-12-01,2.6,91.7,6.3,Alba Iulia,2021-12-01
2022-01-01,0.5,28.0,7.7,Alba Iulia,2022-01-01
2022-02-01,3.5,18.4,6.7,Alba Iulia,2022-02-01
2022-04-01,10.0,80.9,6.8,Alba Iulia,2022-04-01
2022-06-01,21.4,38.4,4.8,Alba Iulia,2022-06-01
2022-07-01,22.8,66.7,5.5,Alba Iulia,2022-07-01
2022-08-01,22.5,52.7,4.6,Alba Iulia,2022-08-01
2022-09-01,15.5,102.9,5.4,Alba Iulia,2022-09-01
2022-10-01,11.9,22.3,5.1,Alba Iulia,2022-10-01
2022-11-01,6.1,45.0,8.0,Alba Iulia,2022-11-01
2019-12-01,8.4,199.0,2.6,Kahramanmaras,2019-12-01
2020-01-01,6.2,90.0,2.9,Kahramanmaras,2020-01-01
2020-02-01,6.1,67.0,2.9,Kahramanmaras,2020-02-01
2020-03-01,12.5,188.0,3.2,Kahramanmaras,2020-03-01
2020-04-01,15.9,58.0,2.8,Kahramanmaras,2020-04-01
2020-05-01,21.6,23.0,3.7,Kahramanmaras,2020-05-01
2020-10-01,22.9,0.5,2.1,Kahramanmaras,2020-10-01
2021-02-01,9.3,32.1,2.3,Kahramanmaras,2021-02-01
2021-03-01,10.4,147.7,3.1,Kahramanmaras,2021-03-01
2021-04-01,16.6,36.9,3.0,Kahramanmaras,2021-04-01
2021-05-01,23.5,13.0,4.1,Kahramanmaras,2021-05-01
2021-06-01,25.6,0.5,5.1,Kahramanmaras,2021-06-01
2021-07-01,30.3,0.0,5.7,Kahramanmaras,2021-07-01
2021-08-01,30.0,0.0,4.2,Kahramanmaras,2021-08-01
2021-09-01,24.9,2.0,3.7,Kahramanmaras,2021-09-01
2021-10-01,19.7,5.0,2.1,Kahramanmaras,2021-10-01
2021-11-01,13.8,16.0,1.4,Kahramanmaras,2021-11-01
2021-12-01,4.7,115.9,1.9,Kahramanmaras,2021-12-01
2022-01-01,0.3,148.7,2.7,Kahramanmaras,2022-01-01
2022-02-01,5.1,58.6,2.2,Kahramanmaras,2022-02-01
2022-03-01,3.7,139.2,3.0,Kahramanmaras,2022-03-01
2022-04-01,14.9,16.7,3.3,Kahramanmaras,2022-04-01
2022-06-01,22.8,17.3,6.0,Kahramanmaras,2022-06-01
2022-07-01,25.8,0.0,5.7,Kahramanmaras,2022-07-01
2022-08-01,26.7,0.9,4.8,Kahramanmaras,2022-08-01
2022-09-01,22.2,4.1,3.4,Kahramanmaras,2022-09-01
2022-10-01,16.6,11.3,1.9,Kahramanmaras,2022-10-01
2022-11-01,10.0,100.5,1.4,Kahramanmaras,2022-11-01
2022-06-01,21.5,59.8,3.7,Leskovac,2022-06-01
2022-07-01,22.9,45.7,4.1,Leskovac,2022-07-01
2022-08-01,22.5,47.4,3.7,Leskovac,2022-08-01
2022-09-01,16.5,86.9,3.4,Leskovac,2022-09-01
2022-10-01,11.6,38.0,2.3,Leskovac,2022-10-01
2022-11-01,8.0,90.9,2.5,Leskovac,2022-11-01
2019-12-01,6.8,91.5,18.8,Bobigny,2019-12-01
2020-01-01,6.4,25.0,18.1,Bobigny,2020-01-01
2020-02-01,8.6,85.0,25.1,Bobigny,2020-02-01
2020-04-01,15.2,20.6,14.8,Bobigny,2020-04-01
2020-05-01,16.7,66.1,15.2,Bobigny,2020-05-01
2020-06-01,18.9,46.9,15.0,Bobigny,2020-06-01
2020-07-01,20.4,8.7,15.2,Bobigny,2020-07-01
2020-08-01,22.4,57.0,14.7,Bobigny,2020-08-01
2020-09-01,18.8,49.6,9.7,Bobigny,2020-09-01
2020-10-01,12.6,96.3,12.0,Bobigny,2020-10-01
2020-11-01,9.6,15.0,15.1,Bobigny,2020-11-01
2020-12-01,7.0,122.0,12.7,Bobigny,2020-12-01
2021-01-01,4.5,84.3,12.7,Bobigny,2021-01-01
2021-02-01,6.4,56.3,14.5,Bobigny,2021-02-01
2021-04-01,9.1,35.4,12.6,Bobigny,2021-04-01
2021-05-01,12.7,101.1,15.5,Bobigny,2021-05-01
2021-06-01,19.4,106.8,9.9,Bobigny,2021-06-01
2021-07-01,19.7,115.6,12.0,Bobigny,2021-07-01
2021-08-01,18.7,28.1,11.6,Bobigny,2021-08-01
2021-09-01,18.1,62.1,9.4,Bobigny,2021-09-01
2021-10-01,12.1,76.5,12.2,Bobigny,2021-10-01
2021-11-01,6.7,34.5,10.0,Bobigny,2021-11-01
2021-12-01,7.0,77.6,12.9,Bobigny,2021-12-01
2022-01-01,4.7,52.3,10.6,Bobigny,2022-01-01
2022-02-01,7.7,35.3,16.7,Bobigny,2022-02-01
2022-04-01,11.2,52.3,14.0,Bobigny,2022-04-01
2022-06-01,19.2,91.7,10.5,Bobigny,2022-06-01
2022-07-01,22.0,10.3,10.2,Bobigny,2022-07-01
2022-08-01,22.5,24.4,10.4,Bobigny,2022-08-01
2022-09-01,16.6,59.7,10.1,Bobigny,2022-09-01
2022-10-01,15.5,57.1,11.4,Bobigny,2022-10-01
2022-11-01,9.7,56.6,14.8,Bobigny,2022-11-01
2021-02-01,3.4,15.2,9.0,Giurgiu,2021-02-01
2021-04-01,9.8,61.4,8.1,Giurgiu,2021-04-01
2021-05-01,17.6,66.7,6.4,Giurgiu,2021-05-01
2021-06-01,20.6,126.9,5.0,Giurgiu,2021-06-01
2021-07-01,25.5,18.5,6.2,Giurgiu,2021-07-01
2021-08-01,24.7,26.3,6.0,Giurgiu,2021-08-01
2021-09-01,18.2,11.7,6.4,Giurgiu,2021-09-01
2021-10-01,10.2,91.7,6.6,Giurgiu,2021-10-01
2021-11-01,7.5,44.2,6.5,Giurgiu,2021-11-01
2021-12-01,2.7,66.2,8.1,Giurgiu,2021-12-01
2022-01-01,1.7,8.5,11.0,Giurgiu,2022-01-01
2022-02-01,4.6,23.0,8.4,Giurgiu,2022-02-01
2022-04-01,11.9,67.7,7.8,Giurgiu,2022-04-01
2022-06-01,22.7,39.5,5.9,Giurgiu,2022-06-01
2022-07-01,25.5,35.7,6.5,Giurgiu,2022-07-01
2022-08-01,25.6,36.2,5.9,Giurgiu,2022-08-01
2022-09-01,18.6,58.4,6.2,Giurgiu,2022-09-01
2022-10-01,13.3,7.1,5.7,Giurgiu,2022-10-01
2022-11-01,8.9,48.9,7.3,Giurgiu,2022-11-01
2020-09-01,9.3,59.7,9.8,Rovaniemi,2020-09-01
2020-12-01,-3.4,119.1,9.5,Rovaniemi,2020-12-01
2021-01-01,-12.1,39.3,7.1,Rovaniemi,2021-01-01
2021-02-01,-12.5,51.9,6.7,Rovaniemi,2021-02-01
2021-04-01,2.1,32.6,9.6,Rovaniemi,2021-04-01
2021-05-01,6.3,55.7,9.7,Rovaniemi,2021-05-01
2021-06-01,16.3,120.7,10.0,Rovaniemi,2021-06-01
2021-07-01,18.6,35.3,10.0,Rovaniemi,2021-07-01
2021-08-01,13.5,59.8,8.3,Rovaniemi,2021-08-01
2021-09-01,6.9,49.5,7.3,Rovaniemi,2021-09-01
2021-10-01,3.0,130.3,9.8,Rovaniemi,2021-10-01
2021-11-01,-4.8,35.1,7.0,Rovaniemi,2021-11-01
2021-12-01,-10.7,41.7,6.8,Rovaniemi,2021-12-01
2022-01-01,-9.9,19.1,8.8,Rovaniemi,2022-01-01
2022-02-01,-9.0,39.2,8.6,Rovaniemi,2022-02-01
2022-04-01,1.2,33.5,8.5,Rovaniemi,2022-04-01
2022-06-01,15.8,19.8,9.8,Rovaniemi,2022-06-01
2022-07-01,17.3,27.4,8.2,Rovaniemi,2022-07-01
2022-08-01,15.5,39.9,9.9,Rovaniemi,2022-08-01
2022-09-01,8.3,28.4,7.7,Rovaniemi,2022-09-01
2022-10-01,3.3,67.8,8.7,Rovaniemi,2022-10-01
2020-12-01,0.0,30.0,13.2,Seinajoki,2020-12-01
2021-01-01,-6.0,31.0,9.2,Seinajoki,2021-01-01
2021-02-01,-9.7,41.0,7.8,Seinajoki,2021-02-01
2021-04-01,3.1,33.0,11.2,Seinajoki,2021-04-01
2021-05-01,8.5,72.0,9.2,Seinajoki,2021-05-01
2021-06-01,17.4,42.0,8.0,Seinajoki,2021-06-01
2021-07-01,19.3,51.0,7.1,Seinajoki,2021-07-01
2021-08-01,14.2,128.0,8.2,Seinajoki,2021-08-01
2021-09-01,8.6,47.0,7.7,Seinajoki,2021-09-01
2021-10-01,7.0,111.0,14.0,Seinajoki,2021-10-01
2021-11-01,-1.3,31.9,8.9,Seinajoki,2021-11-01
2021-12-01,-8.2,21.4,8.4,Seinajoki,2021-12-01
2022-01-01,-4.8,32.7,11.1,Seinajoki,2022-01-01
2022-02-01,-4.4,34.3,10.5,Seinajoki,2022-02-01
2022-04-01,2.3,21.8,7.7,Seinajoki,2022-04-01
2022-06-01,16.6,26.4,8.8,Seinajoki,2022-06-01
2022-07-01,16.9,29.6,8.4,Seinajoki,2022-07-01
2022-08-01,16.7,69.8,9.0,Seinajoki,2022-08-01
2022-09-01,8.4,19.1,7.9,Seinajoki,2022-09-01
2022-10-01,6.4,44.6,13.3,Seinajoki,2022-10-01
2021-02-01,-0.9,128.4,9.0,Limerick,2021-02-01
2021-04-01,11.1,45.1,9.7,Limerick,2021-04-01
2021-05-01,15.4,122.4,7.8,Limerick,2021-05-01
2021-06-01,21.6,76.9,6.1,Limerick,2021-06-01
2021-07-01,23.2,74.4,5.3,Limerick,2021-07-01
2021-08-01,23.0,151.5,4.9,Limerick,2021-08-01
2021-09-01,18.6,169.4,6.4,Limerick,2021-09-01
2021-10-01,14.6,101.5,6.1,Limerick,2021-10-01
2021-11-01,4.3,31.0,6.0,Limerick,2021-11-01
2021-12-01,4.0,47.5,6.5,Limerick,2021-12-01
2022-01-01,-3.2,80.8,9.4,Limerick,2022-01-01
2022-02-01,0.8,79.1,8.9,Limerick,2022-02-01
2022-04-01,9.7,156.5,11.0,Limerick,2022-04-01
2022-05-01,16.6,163.4,7.5,Limerick,2022-05-01
2022-06-01,20.5,99.3,6.4,Limerick,2022-06-01
2022-07-01,24.3,88.7,6.0,Limerick,2022-07-01
2022-08-01,23.5,72.3,5.5,Limerick,2022-08-01
2022-09-01,18.3,101.6,6.1,Limerick,2022-09-01
2022-10-01,10.6,164.9,6.0,Limerick,2022-10-01
2022-11-01,7.7,80.6,8.8,Limerick,2022-11-01
2022-06-01,16.3,14.9,11.4,Vaxjo,2022-06-01
2022-07-01,17.2,19.4,12.2,Vaxjo,2022-07-01
2022-08-01,18.1,9.7,9.7,Vaxjo,2022-08-01
2022-09-01,11.4,38.1,9.3,Vaxjo,2022-09-01
2022-10-01,10.1,17.8,12.3,Vaxjo,2022-10-01
2022-11-01,5.8,8.9,11.6,Vaxjo,2022-11-01
2021-02-01,5.7,60.5,12.4,Royal Tunbridge Wells,2021-02-01
2021-04-01,6.6,8.6,9.4,Royal Tunbridge Wells,2021-04-01
2021-05-01,10.7,93.5,11.9,Royal Tunbridge Wells,2021-05-01
2021-06-01,16.2,90.9,7.7,Royal Tunbridge Wells,2021-06-01
2021-07-01,17.5,79.4,8.9,Royal Tunbridge Wells,2021-07-01
2021-08-01,16.2,49.7,9.5,Royal Tunbridge Wells,2021-08-01
2021-09-01,16.4,60.3,8.0,Royal Tunbridge Wells,2021-09-01
2021-10-01,12.6,131.9,10.3,Royal Tunbridge Wells,2021-10-01
2021-11-01,8.0,9.3,8.7,Royal Tunbridge Wells,2021-11-01
2021-12-01,7.5,71.4,11.1,Royal Tunbridge Wells,2021-12-01
2022-01-01,5.3,18.0,8.5,Royal Tunbridge Wells,2022-01-01
2022-02-01,7.5,59.6,15.5,Royal Tunbridge Wells,2022-02-01
2022-04-01,9.6,28.5,10.9,Royal Tunbridge Wells,2022-04-01
2022-05-01,13.3,49.0,8.5,Royal Tunbridge Wells,2022-05-01
2022-06-01,15.3,50.6,14.9,Royal Tunbridge Wells,2022-06-01
2022-07-01,18.8,11.8,7.9,Royal Tunbridge Wells,2022-07-01
2022-08-01,19.5,37.7,8.0,Royal Tunbridge Wells,2022-08-01
2022-09-01,14.8,52.3,7.9,Royal Tunbridge Wells,2022-09-01
2022-10-01,14.1,64.5,9.2,Royal Tunbridge Wells,2022-10-01
2022-11-01,10.4,139.6,12.4,Royal Tunbridge Wells,2022-11-01
2021-02-01,4.2,30.4,8.4,Kaposvar,2021-02-01
2021-04-01,9.2,44.5,9.1,Kaposvar,2021-04-01
2021-05-01,14.4,128.3,8.0,Kaposvar,2021-05-01
2021-06-01,22.1,10.1,6.8,Kaposvar,2021-06-01
2021-07-01,23.9,97.8,7.9,Kaposvar,2021-07-01
2021-08-01,20.9,39.7,6.7,Kaposvar,2021-08-01
2021-09-01,17.0,29.9,7.1,Kaposvar,2021-09-01
2021-10-01,9.5,55.1,7.1,Kaposvar,2021-10-01
2021-11-01,5.7,68.6,6.2,Kaposvar,2021-11-01
2021-12-01,2.8,74.7,8.3,Kaposvar,2021-12-01
2022-01-01,1.6,14.4,8.2,Kaposvar,2022-01-01
2022-02-01,5.4,24.6,9.5,Kaposvar,2022-02-01
2022-04-01,10.3,42.7,7.0,Kaposvar,2022-04-01
2022-06-01,22.1,57.9,4.9,Kaposvar,2022-06-01
2022-07-01,22.9,20.0,5.7,Kaposvar,2022-07-01
2022-08-01,22.8,85.6,4.7,Kaposvar,2022-08-01
2022-09-01,16.6,86.3,4.7,Kaposvar,2022-09-01
2022-10-01,13.4,34.0,3.0,Kaposvar,2022-10-01
2022-11-01,7.6,82.6,4.3,Kaposvar,2022-11-01
2021-02-01,7.3,81.7,19.8,Lorient,2021-02-01
2021-04-01,9.8,20.7,16.4,Lorient,2021-04-01
2021-05-01,12.2,68.0,20.1,Lorient,2021-05-01
2021-06-01,16.6,46.8,12.1,Lorient,2021-06-01
2021-07-01,18.2,103.0,16.1,Lorient,2021-07-01
2021-08-01,16.9,53.5,15.7,Lorient,2021-08-01
2021-09-01,17.0,50.4,12.9,Lorient,2021-09-01
2021-10-01,13.4,114.1,15.9,Lorient,2021-10-01
2021-11-01,8.2,22.3,11.9,Lorient,2021-11-01
2021-12-01,8.0,94.6,18.1,Lorient,2021-12-01
2022-01-01,6.5,49.2,12.2,Lorient,2022-01-01
2022-02-01,8.3,40.8,17.5,Lorient,2022-02-01
2022-04-01,10.9,37.0,15.4,Lorient,2022-04-01
2022-06-01,17.2,71.6,15.2,Lorient,2022-06-01
2022-07-01,20.0,2.8,14.2,Lorient,2022-07-01
2022-08-01,20.5,43.0,15.0,Lorient,2022-08-01
2022-09-01,16.2,59.1,14.4,Lorient,2022-09-01
2022-10-01,15.2,112.2,16.7,Lorient,2022-10-01
2022-11-01,11.8,195.3,21.7,Lorient,2022-11-01
2021-02-01,3.0,32.7,9.2,Uzice,2021-02-01
2021-04-01,5.5,83.6,8.5,Uzice,2021-04-01
2021-05-01,12.4,57.3,10.5,Uzice,2021-05-01
2021-06-01,17.7,33.0,7.9,Uzice,2021-06-01
2021-07-01,20.4,98.1,7.9,Uzice,2021-07-01
2021-08-01,18.7,43.9,7.2,Uzice,2021-08-01
2021-09-01,14.2,34.9,6.9,Uzice,2021-09-01
2021-10-01,6.8,91.2,8.0,Uzice,2021-10-01
2021-11-01,5.1,112.8,7.0,Uzice,2021-11-01
2021-12-01,-0.2,124.1,9.6,Uzice,2021-12-01
2022-01-01,-3.1,58.4,9.2,Uzice,2022-01-01
2022-02-01,0.8,75.3,9.1,Uzice,2022-02-01
2022-04-01,6.6,53.1,8.9,Uzice,2022-04-01
2022-06-01,18.0,93.7,6.8,Uzice,2022-06-01
2022-07-01,19.6,19.2,7.0,Uzice,2022-07-01
2022-08-01,18.6,75.0,6.2,Uzice,2022-08-01
2022-09-01,13.1,104.6,7.6,Uzice,2022-09-01
2022-10-01,11.1,4.4,6.0,Uzice,2022-10-01
2022-11-01,5.5,73.7,7.1,Uzice,2022-11-01
2019-12-01,7.0,79.0,21.1,Folkestone,2019-12-01
2020-01-01,7.0,30.0,20.5,Folkestone,2020-01-01
2020-02-01,7.7,90.0,29.7,Folkestone,2020-02-01
2020-04-01,10.4,33.0,16.0,Folkestone,2020-04-01
2020-05-01,13.0,7.0,17.8,Folkestone,2020-05-01
2020-06-01,16.3,34.0,17.9,Folkestone,2020-06-01
2020-07-01,17.7,33.0,17.4,Folkestone,2020-07-01
2020-08-01,20.2,33.0,18.0,Folkestone,2020-08-01
2020-09-01,15.8,40.0,18.6,Folkestone,2020-09-01
2020-10-01,12.0,137.0,20.7,Folkestone,2020-10-01
2020-11-01,10.0,35.0,18.6,Folkestone,2020-11-01
2020-12-01,6.4,88.0,19.6,Folkestone,2020-12-01
2021-01-01,4.2,0.0,19.5,Folkestone,2021-01-01
2021-02-01,5.6,63.6,20.3,Folkestone,2021-02-01
2021-04-01,6.3,12.4,17.7,Folkestone,2021-04-01
2021-05-01,10.5,79.0,17.5,Folkestone,2021-05-01
2021-06-01,16.3,83.5,14.6,Folkestone,2021-06-01
2021-07-01,17.2,74.4,16.0,Folkestone,2021-07-01
2021-08-01,16.7,63.0,18.3,Folkestone,2021-08-01
2021-09-01,16.6,44.0,15.7,Folkestone,2021-09-01
2021-10-01,12.5,98.8,18.6,Folkestone,2021-10-01
2021-11-01,8.3,18.6,17.9,Folkestone,2021-11-01
2021-12-01,7.3,92.6,19.4,Folkestone,2021-12-01
2022-01-01,5.3,17.3,14.7,Folkestone,2022-01-01
2022-02-01,7.4,39.3,10.8,Folkestone,2022-02-01
2022-04-01,9.5,14.5,19.5,Folkestone,2022-04-01
2022-05-01,13.3,43.5,14.4,Folkestone,2022-05-01
2022-06-01,15.9,38.2,16.2,Folkestone,2022-06-01
2022-07-01,19.4,9.0,15.4,Folkestone,2022-07-01
2022-08-01,19.8,9.6,14.4,Folkestone,2022-08-01
2022-09-01,15.6,58.8,14.8,Folkestone,2022-09-01
2022-10-01,14.3,36.0,17.3,Folkestone,2022-10-01
2022-11-01,10.1,77.9,20.2,Folkestone,2022-11-01
2022-06-01,15.3,42.9,11.9,Royal Leamington Spa,2022-06-01
2022-07-01,18.6,40.3,12.7,Royal Leamington Spa,2022-07-01
2022-08-01,18.8,34.5,11.1,Royal Leamington Spa,2022-08-01
2019-12-01,10.4,163.0,10.4,Aversa,2019-12-01
2020-01-01,7.4,9.0,8.3,Aversa,2020-01-01
2020-02-01,10.1,7.0,10.0,Aversa,2020-02-01
2020-04-01,14.0,59.0,10.0,Aversa,2020-04-01
2020-05-01,19.0,35.0,10.8,Aversa,2020-05-01
2020-06-01,21.8,59.0,10.1,Aversa,2020-06-01
2020-07-01,24.8,10.0,9.4,Aversa,2020-07-01
2020-08-01,25.3,16.0,8.2,Aversa,2020-08-01
2020-09-01,22.5,163.0,8.9,Aversa,2020-09-01
2020-10-01,15.6,132.0,7.0,Aversa,2020-10-01
2020-11-01,13.4,189.0,8.0,Aversa,2020-11-01
2021-02-01,9.1,115.2,8.2,Aversa,2021-02-01
2021-04-01,11.9,60.4,8.7,Aversa,2021-04-01
2021-05-01,17.0,37.1,8.2,Aversa,2021-05-01
2021-06-01,23.1,29.3,6.0,Aversa,2021-06-01
2021-07-01,25.7,11.5,7.0,Aversa,2021-07-01
2021-08-01,26.1,6.9,7.8,Aversa,2021-08-01
2021-09-01,22.3,33.0,7.0,Aversa,2021-09-01
2021-10-01,15.9,105.7,8.9,Aversa,2021-10-01
2021-11-01,13.8,305.9,8.1,Aversa,2021-11-01
2021-12-01,9.3,154.3,3.8,Aversa,2021-12-01
2022-01-01,8.6,29.4,4.7,Aversa,2022-01-01
2022-02-01,9.9,67.9,4.3,Aversa,2022-02-01
2022-04-01,14.4,106.2,6.0,Aversa,2022-04-01
2022-05-01,20.4,37.7,6.0,Aversa,2022-05-01
2022-06-01,26.4,18.8,4.9,Aversa,2022-06-01
2022-07-01,28.0,23.9,5.9,Aversa,2022-07-01
2022-08-01,26.6,47.8,4.5,Aversa,2022-08-01
2022-09-01,21.9,327.5,4.5,Aversa,2022-09-01
2022-10-01,18.1,49.9,5.0,Aversa,2022-10-01
2022-11-01,15.9,308.2,13.9,Aversa,2022-11-01
2022-06-01,21.3,87.8,9.2,Veszprem,2022-06-01
2022-07-01,22.8,21.2,11.5,Veszprem,2022-07-01
2022-08-01,22.7,58.5,8.4,Veszprem,2022-08-01
2022-09-01,15.2,89.8,8.9,Veszprem,2022-09-01
2022-10-01,12.3,16.5,6.0,Veszprem,2022-10-01
2022-11-01,6.4,55.8,7.1,Veszprem,2022-11-01
2019-12-01,13.0,126.0,11.0,Chania,2019-12-01
2020-01-01,10.4,190.0,14.0,Chania,2020-01-01
2020-02-01,11.8,50.0,12.6,Chania,2020-02-01
2020-04-01,15.4,16.0,10.6,Chania,2020-04-01
2020-05-01,21.6,12.0,9.7,Chania,2020-05-01
2020-06-01,24.0,5.0,16.8,Chania,2020-06-01
2020-07-01,27.3,0.0,9.6,Chania,2020-07-01
2020-08-01,27.4,0.0,11.3,Chania,2020-08-01
2020-09-01,25.2,8.0,11.0,Chania,2020-09-01
2020-10-01,21.6,312.0,9.2,Chania,2020-10-01
2020-11-01,15.3,150.0,9.9,Chania,2020-11-01
2020-12-01,13.7,77.0,6.3,Chania,2020-12-01
2021-01-01,12.9,88.0,9.9,Chania,2021-01-01
2021-02-01,12.3,42.0,10.6,Chania,2021-02-01
2021-04-01,16.8,23.0,12.7,Chania,2021-04-01
2021-05-01,22.4,2.0,12.3,Chania,2021-05-01
2021-06-01,25.4,0.0,8.8,Chania,2021-06-01
2021-07-01,28.3,0.0,11.9,Chania,2021-07-01
2021-08-01,28.6,0.0,11.4,Chania,2021-08-01
2021-09-01,24.0,32.0,9.9,Chania,2021-09-01
2021-10-01,18.7,31.0,10.3,Chania,2021-10-01
2021-11-01,17.3,20.0,10.8,Chania,2021-11-01
2021-12-01,12.5,282.9,12.3,Chania,2021-12-01
2022-01-01,9.8,181.7,10.4,Chania,2022-01-01
2022-02-01,11.4,173.1,10.4,Chania,2022-02-01
2022-04-01,16.3,6.7,12.6,Chania,2022-04-01
2022-05-01,20.1,46.8,8.4,Chania,2022-05-01
2022-06-01,25.3,0.5,9.7,Chania,2022-06-01
2022-07-01,26.4,9.2,8.7,Chania,2022-07-01
2022-08-01,26.2,6.4,9.9,Chania,2022-08-01
2022-09-01,23.8,26.0,9.4,Chania,2022-09-01
2022-10-01,19.1,101.8,8.8,Chania,2022-10-01
2022-11-01,16.2,52.2,7.8,Chania,2022-11-01
2021-02-01,3.6,68.7,10.8,Bekescsaba,2021-02-01
2021-04-01,8.9,66.4,12.0,Bekescsaba,2021-04-01
2021-05-01,14.9,121.9,12.7,Bekescsaba,2021-05-01
2021-06-01,22.2,32.2,10.6,Bekescsaba,2021-06-01
2021-07-01,25.3,68.0,10.8,Bekescsaba,2021-07-01
2021-08-01,21.7,63.5,10.5,Bekescsaba,2021-08-01
2021-09-01,17.1,46.2,9.4,Bekescsaba,2021-09-01
2021-10-01,10.2,21.2,8.4,Bekescsaba,2021-10-01
2021-11-01,5.8,98.0,9.4,Bekescsaba,2021-11-01
2021-12-01,2.0,132.6,11.7,Bekescsaba,2021-12-01
2022-01-01,-0.2,43.1,13.9,Bekescsaba,2022-01-01
2022-02-01,4.5,46.6,14.2,Bekescsaba,2022-02-01
2022-04-01,9.7,102.4,12.9,Bekescsaba,2022-04-01
2022-06-01,23.0,9.6,10.9,Bekescsaba,2022-06-01
2022-07-01,24.0,18.4,10.9,Bekescsaba,2022-07-01
2022-08-01,24.0,51.5,9.9,Bekescsaba,2022-08-01
2022-09-01,16.5,125.2,11.1,Bekescsaba,2022-09-01
2022-10-01,12.8,17.9,8.6,Bekescsaba,2022-10-01
2022-11-01,7.2,45.4,8.2,Bekescsaba,2022-11-01
2021-02-01,4.7,19.5,6.9,Slavonski Brod,2021-02-01
2021-04-01,9.1,70.5,7.7,Slavonski Brod,2021-04-01
2021-05-01,15.2,85.6,7.7,Slavonski Brod,2021-05-01
2021-06-01,22.4,20.4,6.3,Slavonski Brod,2021-06-01
2021-07-01,24.4,110.7,6.8,Slavonski Brod,2021-07-01
2021-08-01,22.1,46.1,6.3,Slavonski Brod,2021-08-01
2021-09-01,17.4,35.1,6.3,Slavonski Brod,2021-09-01
2021-10-01,9.6,86.6,6.8,Slavonski Brod,2021-10-01
2021-11-01,6.6,102.9,6.0,Slavonski Brod,2021-11-01
2021-12-01,3.5,75.8,7.2,Slavonski Brod,2021-12-01
2022-01-01,1.2,29.1,6.6,Slavonski Brod,2022-01-01
2022-02-01,5.5,34.7,7.9,Slavonski Brod,2022-02-01
2022-04-01,10.8,72.0,7.9,Slavonski Brod,2022-04-01
